Abbreviated Injury Scale
Keller procedure
Kellgren-Lawrence grading scale
Khyphoplasty
Kienbock's disease
Kirschner wire
Klein's line
Klippel–Feil syndrome
Klippel–Trénaunay–Weber syndrome
Knee cartilage replacement therapy
Knee examination
Knee replacement
Kniest dysplasia
Kocher criteria
Kocher manoeuvre
Köhler disease
Krukenberg procedure
Kuntscher nail
Lachman test
Larrey's sign
Larsen syndrome
Lasègue's sign
Latarjet procedure
Lauge-Hansen classification
Legg–Calvé–Perthes syndrome
Ligamentous laxity
Limb lengthening methods
Lisfranc fracture
Lisfranc joint
Lisfranc ligament
List of orthopedic implants
Lister's tubercle
Lobstein syndrome
Loder classification
Long bone
Loosers zone
Lunotriquetral shear test
Luxating patella
Madelung's deformity
Maffucci syndrome
Maisonneuve fracture
Major trauma
Malgaigne's fracture
Malunion
March fracture
Marfan syndrome
Marie-Strümpell disease
Marshall syndrome
Marshall–Smith syndrome
Martin-Gruber Anastomosis
Mayfield classification
McCune–Albright syndrome
McMurray test
Medullary cavity
Melnick–Needles syndrome
Melorheostosis
Mesenchymal chondrosarcoma
Metaphysis
Metatarsophalangeal joint sprain
Microfracture surgery
Milch classification
Mirel's Score
Monostotic fibrous dysplasia
Monteggia fracture
Moore or Southern posterior approach to the hip
Moore's fracture
Moore's pin
Morton's neuroma
Morton's toe
Mulder's sign
Müller AO Classification of fractures
Multiple epiphyseal dysplasia
Mumford procedure
Musculoskeletal injury
Myxoid chondrosarcoma
National hip fracture database
Neer classification
Neer impingement sign
Neer's prosthesis
Nonossifying fibroma
Nonunion
Nonunion of fracture
Nursemaid's elbow
O'Brien's test
Ober's test
Oligodactyly
Ollier disease
Orthopaedic pathology
Orthopaedic procedure
Orthopedic cast
Orthopedic plaster casts
Orthopedic plates
Orthopedic surgery
Orthotics
Ortolani test
Ortolani test
Osgood–Schlatter disease
Osseointegration
Osseous tissue
Ossification center
Ossification
Ostectomy
Osteitis fibrosa cystica
Osteitis
Osteoarthritis
Osteoblast
Osteoblastoma
Osteochondritis dissecans
Osteochondritis
Osteochondrodysplasia
Osteochondroma
Osteochondromatosis
Osteochondrosis
Osteoclast
Osteocyte
Osteofibrous dysplasia
Osteogenesis imperfecta
Osteoid osteoma
Osteoid
Osteolysis
Osteoma
Osteomalacia
Osteomyelitis
Osteon
Osteopetrosis
Osteophyte
Osteoporosis
Osteosarcoma
Osteosclerosis
Osteostimulation
Osteotomy
Paget's disease of bone
Panner disease
Patella alta
Patella baja
Patella fracture
Patellar dislocation
Patellar tendon rupture
Pathologic fracture
Patrick's test
Patrick's test
Pauwel's angle
Pauwel's classification
Pectus carinatum
Pectus excavatum
Pediatric trauma
Pelvic fracture
Penetrating trauma
Perichondrium
Periosteal reaction
Periosteum
Periostitis
Perkin's line
Perthes Lesion
Pes cavus
Phalen maneuver
Phocomelia
Physical therapy
Pigeon toe
Pigmented villonodular synovitis
Pilon fracture
Pipkin classification
Pipkin fracture-dislocation
Pivot-shift test
Plafond fracture
Polydactyly
Polyostotic fibrous dysplasia
Polytrauma
Ponseti method
Porotic hyperostosis
Pott's fracture
Preiser disease
Proteus syndrome
Protrusio acetabuli
Pseudarthrosis
Pulled hamstring
Pycnodysostosis
Pyogenic osteomyelitis
Quadriceps tendon rupture
Radius fracture
Rapadilino syndrome
Reduction (orthopedic surgery)
Resuscitation
Resuscitative thoracotomy
Rett syndrome
Revised Trauma Score
Rib fracture
Rickets
Rocker bottom foot
Rolando fracture
Rotationplasty
Rotator cuff tear
Rowe Score
Rubinstein–Taybi syndrome
Ruedi-Allgower classification
Rush nail
Sacralization of the fifth lumbar vertebra
Salter–Harris fracture
Sanders classification
Sarcoma
Scaphoid fracture
Scapular fracture
Schenck classification
Scheuermann's disease
Schmorl's nodes
Schober's test
Schwartz–Jampel syndrome
Scoliosis
Seddon classification
Segond fracture
Seidel nail
Seinsheimer classification
Separated shoulder
Sequestrum
Sesamoid bone
Sesamoiditis
Sever's disease
Shenton's Line
Shepherd's fracture
Shin splints
Short bone
Shoulder examination
Shoulder fracture
Shoulder replacement
Shoulder surgery
Silver–Russell syndrome
Simmonds' test
Skeletal fluorosis
SLAP tear
Slipped capital femoral epiphysis
Slipped Upper Femoral Epiphysis
Smith Peterson nail
Smith-Petersen anterior approach to the hip
Smith's fracture
Soft tissue injury
Southwick angle
Speed's test
Spina bifida occulta
Spinal curvature
Spinal fracture
Spinal fusion
Spiral fracture
Splint (medicine)
Spondylolisthesis
Sports injury
Sprained ankle
Sprengel's deformity
Steinmann pin
Stener lesion
Sternal fracture
Stieda fracture
Straight leg raise
Stress fracture
Subacromial bursitis
Sudeck's atrophy
Sulcoplasty
Supracondylar fracture
Swan neck deformity
Swanson prosthesis
Swanson's arthroplasty
Symphysis
Synchondrosis
Syndactyly
Syndesmosis
Synovectomy
Synovial fluid
Synovial joint
Talipes equinovarus
Talwalkar nail
Taylor Spatial Frame
Tear of meniscus
Teisen classification
Tendon transfer
Tension band wiring
Teunissen–Cremers syndrome
Thomas test
Thompson and Epstein classification
Thompson test
Thurstan Holland sign
Tibia fracture
Tibial plateau fracture
Tietze syndrome
Tile classification
Tillaux-Chaput avulsion fracture
Tinel sign
Toddler's fracture
Tommy John surgery
Trabecula
Traction (orthopedics)
Traction splint
Trauma center
Trauma surgery
Trauma team
Traumatology
Trendelenburg gait
Trendelenburg's sign
Trethowan's sign
Trevor's disease
Triage
Trimalleolar fracture
Triple arthrodesis
Tscherne classification
Tumoral calcinosis
Ulnar fracture
Unhappy triad
Unicompartmental knee arthroplasty
Upington disease
Valgus deformity
Valgus stress test
Vancouver classification
Varus deformity
Vertebral osteomyelitis
Villonodular synovitis
Volkmann's canals
Volkmann's contracture
Volkmann avulsion fracture
Waddell's signs
Wagstaffe-Le Fort avulsion fracture
Wallis–Zieff–Goldblatt syndrome
Wassel classification
Watson-Jones anterolateral approach to the hip
Watson's test
Weaver–Dunn procedure
Webbed toes
Wedge fracture
Weil's osteotomy
Wilson test
Winged scapula
Wolff's law
WOMAC
Wound healing
Wrist drop
Wrist osteoarthritis
Yergason's test
Young-Burgess classification
Zadek's procedure
